"id","microred_id/id","institucion","codigo_eess","name","ubigeo","categoria","estado","condicion","telefono","responsable","inicio_actividad","direccion","ruc","tipo","coor_norte","coor_este"
"renipress.eess_00011833","renipress.microred_19_00_00","5","00011833","HOSPITAL REGIONAL POLICIAL CHICLAYO","140101","99","1","3","074-229683","NILTHON WILBER ARBOLEDA GIL ","11/08/1978","PARQUE FEDERICO VILLARREAL Nº245 URB LOS PARQUES-CHICLAYO DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20504380077","1","-79.84668833","-6.772645"
"renipress.eess_00011834","renipress.microred_19_00_00","5","00011834","PUESTO SANITARIO OLMOS","140308","99","0","1","74427003","OSCAR MOISES QUIROZ MONTALVO ","01/01/2010","AUGUSTO B LEGUIA S/N  CUDRA 3","20504380077","2","",""
"renipress.eess_00011835","renipress.microred_19_00_00","5","00011835","POSTA MEDICA ETS","140113","99","0","2","74451374-74201684","CARLOS HENRY MORO MECHAN ","01/01/2010","CARRETERA PUERTO ETEN KM 18","20504380077","2","",""
"renipress.eess_00011836","renipress.microred_19_00_00","5","00011836","PUESTO SANITARIO LAMBAYEQUE","140301","99","0","2","978951367-*376354","MARIA MAGDALENA SANDOVAL SECLEN ","01/01/2010","2 DE MAYO -316 (PP.JJ SAN MARTIN)","20504380077","2","",""
"renipress.eess_00011837","renipress.microred_19_00_00","5","00011837","PUESTO SANITARIO PENAL PICCI","140201","99","0","1","74582350-*376385","PROSPERO JULCA BECERRA ","01/01/2010","ALTURA KM. 5 CARRETERA CHICLAYO-FERREÑAFE","20504380077","2","",""
"renipress.eess_00011838","renipress.microred_19_00_00","5","00011838","PUESTO SANITARIO MOTUPE","140307","99","0","1","74726006-*376393","CARLOS HUMBERTO JIMENEZ MEOÑO ","01/01/2010","AV. PRIMAVERA 444 MOTUPE","20504380077","2","",""
"renipress.eess_00011839","renipress.microred_19_00_00","5","00011839","PUESTO SANITARIO MONSEFU","140108","99","0","1","978951431","MARTINA CHUMIOQUE GONZALES ","01/01/2010","CALLE 7 DE JUNIO 521","20504380077","2","",""
"renipress.eess_00011840","renipress.microred_19_00_00","5","00011840","PUESTO SANITARIO PNP FERREÑAFE","140201","99","0","1","074-266720  / *376351","DIOGENES ANTONIO RELAIZA CORNETERO ","01/01/2010","AV. TACNA Nº 620","20504380077","2","",""
"renipress.eess_00011874","renipress.microred_17_00_00","5","00011874","POSTA MEDICA PNP JAUJA","120401","2","1","3","064-362009","DELCI CHUPURGO MATOS ","01/01/1978","JIRÓN JR. JOSÉ GÁLVEZ 335 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","",""
"renipress.eess_00011876","renipress.microred_35_00_00","5","00011876","UNIDAD EJECUTORA 020: SANIDAD DE LA PNP","150135","3","1","3","15687216","JANNETH YSABEL QUISPE MEZA ","14/01/1991","JR, EL CHACO 2850 URB PERU","20504380077","2","",""
"renipress.eess_00011892","renipress.microred_3_00_00","5","00011892","POSTA MEDICA DE SALUD PNP ANDAHUAYLAS","030201","2","1","3","083205220","ERIKA ROCIO RENDON SUAREZ ","01/01/1956","AVENIDA AV. PERU 480 DISTRITO ANDAHUAYLAS PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC","20504380077","2","-73.39082042","-13.65610714"
"renipress.eess_00011894","renipress.microred_3_00_00","5","00011894","PNP SANIDAD CHINCHEROS","030601","2","1","3","083-795928","KATHERINE ROSITA PAZ CUELLAR ","18/03/1985","JIRÓN JIRON ANDAHUAYLAS 124 DISTRITO CHINCHEROS PROVINCIA CHINCHEROS DEPARTAMENTO APURIMAC","20504380077","2","-73.723513","-13.5177661"
"renipress.eess_00011913","renipress.microred_17_00_00","5","00011913","POSTA MEDICA POLICIAL LA MERCED","120301","2","1","3","064 - 531450","CONSUELO EUMELIA MAMANI LOPEZ ","01/01/1997","JIRÓN JR TARMA CUADRA 6 FRENTE OVALO  LA MERCED JR TARMA CUADRA 6 FRENTE OVALO  LA MERCED CHANCHAMAYO CHANCHAMAYO JUNIN","20504380077","2","-75.326726","-11.054303"
"renipress.eess_00011952","renipress.microred_23_00_00","4","00011952","POSTA SEMAN FAP","150140","2","1","3","2135200 ANEXO 6743","OSMAN ALFREDO LEON GONZALEZ ","01/01/1965","AVENIDA AV. EDMUNDO AGUILAR PASTOR S/N NÚMERO S/N DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA","20144364059","2","-77.0098096","-12.159161"
"renipress.eess_00011996","renipress.microred_33_00_00","3","00011996","CENTRO DE SALUD MILITAR VIRGEN DE FÁTIMA DE LA 9ª BRIGADA BLINDADA","240101","3","1","3","945337394","CYNTHYA CAROLIN CARDENAS GUERRERO ","19/05/2011","PROLONGACIÓN HILARIO CARRASCO SIN NUMERO - TABLAZO DISTRITO TUMBES PROVINCIA TUMBES DEPARTAMENTO TUMBES","20131369124","2","-80.4484407","-3.5692687"
"renipress.eess_00011997","renipress.microred_33_00_00","3","00011997","ENFERMERIA FUERTE 5 DE JULIO","240102","1","1","3","990374610","DANIEL ALBERTO GRANADOS AVALOS ","01/06/2010","PROLONGACIÓN PROLONGACIÒN ATAHUALPA S/N NÚMERO S/N DISTRITO CORRALES PROVINCIA TUMBES DEPARTAMENTO TUMBES","20131369124","2","-80.4817466","-3.6034673"
"renipress.eess_00012044","renipress.microred_34_00_00","4","00012044","SANIDAD DEL ALA AEREA N° 4","250105","2","1","3","061-596418","JEAN PAUL VEGA ROJAS ","22/05/1974","AVENIDA AVENIDA YARINACOCHA S/N NÚMERO S/N DISTRITO YARINACOCHA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI","20144364059","2","",""
"renipress.eess_00012088","renipress.microred_33_00_00","5","00012088","UNIDAD EJECUTORA 020 SANIDAD PNP TUMBES","240101","3","1","3","072-522424","ALEX EDUARDO CAVERO AGUIRRE ","15/06/1985","AVENIDA AVENIDA TUMBES NORTE 706 AVENIDA TUMBES NORTE 706 TUMBES TUMBES TUMBES","20504380077","2","-80.45455164","-3.56225308"
"renipress.eess_00012168","renipress.microred_4_00_00","5","00012168","CONSULTORIO ODONTOLOGICO","040101","99","0","1","95-8595707","MARCELA BEATRIZ PEREYRA CACERES ","04/05/2011","CALLE RIVERO Nº408 OF.12","15413357699","2","",""
"renipress.eess_00012275","renipress.microred_21_00_00","5","00012275","POLICLINICO PNP DINOES","150103","99","1","3","351-2454  (833-229)","JESUS LEONIDAS VICHARRA JIMENEZ ","25/08/1987","AVENIDA AV. MARCO PUENTE LLANOS S/N - VITARTE NÚMERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-76.9158893","-12.0388483"
"renipress.eess_00012454","renipress.microred_17_00_00","5","00012454","POSTA MEDICA POLICIAL ""LOS SINCHIS""-MAZAMARI","120604","99","1","3","993655123","ROSMERY ALIAGA ORIHUELA ","21/06/1965","OTROS BASE PNP. “LOS SINCHIS”- MAZAMARI DISTRITO MAZAMARI PROVINCIA SATIPO DEPARTAMENTO JUNIN","20504380077","2","-74.53248195","-11.33334298"
"renipress.eess_00012511","renipress.microred_15_00_00","6","00012511","SANIDAD COMBATUAN","110304","2","1","3","056-525089","CINTHYA GIANINNA TEJADA PACHECO ","01/04/1969","OTROS BASE NAVAL S/N NÚMERO S/N DISTRITO MARCONA PROVINCIA NAZCA DEPARTAMENTO ICA","20153408191","2","-75.15921055","-15.35633514"
"renipress.eess_00012563","renipress.microred_23_00_00","4","00012563","SANIDAD CMONT","150140","2","1","3","013154300","YESSENIA FELIX MALPARTIDA ","05/07/1998","JIRÓN JR.  JOSÈ NICOLAS RODRIGO MZ B LT 24-25 C. RES. LIMA POLO AND HUNT CLUB DEL DISTRITO DE SURCO DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA","20144364059","2","-76.9644506","-12.1007896"
"renipress.eess_00012664","renipress.microred_35_00_00","5","00012664","POLICLINICO  PNP CARABAYLLO","150106","3","1","3","01 - 4871957","CLAUDIA VERALUCIA SALDAÑA DIAZ ","13/09/2006","OTROS MZ. G-1 LOTE 15 URB EDWIN VASQUEZ CAM DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","",""
"renipress.eess_00012739","renipress.microred_35_00_00","5","00012739","UNIDAD EJECUTORA 020: SANIDAD DE LA PNP - POLICLINICO PNP SAN DIEGO","150135","2","1","3","01-5402302","MIRTHA CLARIBEL VILLEGAS FERNANDEZ ","29/10/1997","MZ. T-1 S/N URB: SAN DIEGO KM.22.50 PANAMERICA NORTE","20504380077","2","",""
"renipress.eess_00012740","renipress.microred_36_00_00","5","00012740","POLICLINICO PNP MININTER","150131","3","1","3","997355576","JUDITH ESPERANZA MAS SERVAN ","01/01/1980","AVENIDA AV CANAVAL Y MOREYRA (AV CORPAC) S/N - INTERIOR DE MINISTERIO DEL INTERIOR NÚMERO S/N DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-77.01516128","-12.09755453"
"renipress.eess_00012741","renipress.microred_35_00_00","5","00012741","POSTA MEDICA PNP INDEPENDENCIA","150112","2","1","3","5216185","DIANA NORA CUEVA ORMEÑO ","14/01/1991","AVENIDA AV TUPAC AMARU S/N KM 4.5 (COMISARIA DE INDEPENDENCIA) NÚMERO S/N DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-77.0518169","-11.9929208"
"renipress.eess_00012776","renipress.microred_4_00_00","5","00012776","PUESTO DE SALUD INSTITUCION EDUCATIVA PNP ""N. VALDERRAMA A""","040112","1","0","1","054 - 250712","CANDELARIA ANGELITA GONZALES GALLEGOS ","01/01/1980","CALLE PIZARRO  N° 123","20504380077","2","",""
"renipress.eess_00012777","renipress.microred_4_00_00","5","00012777","PUESTO DE SALUD INSTITUCIÓN EDUCATIVA PNP ""7 DE AGOSTO""","040129","1","0","1","054-429884","VILMA JANET MONTOYA SANCHEZ ","07/08/1980","URBANIZACION SANTA CATALINA H-16","20504380077","2","",""
"renipress.eess_00012822","renipress.microred_36_00_00","5","00012822","CENTRO ODONTOLOGICO PNP ANGAMOS","150141","3","1","3","2416130","CARLOS EDUARDO CAVERO DONAYRE ","05/09/2008","AVENIDA AV ANGAMOS ESTE 833-835 DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","",""
"renipress.eess_00012849","renipress.microred_23_00_00","5","00012849","POLICLINICO PNP VILLA MARIA DEL TRIUNFO","150143","3","0","2","01-4506151","MIKE HEISER ROSADO AGUIRRE ","19/06/1973","AV. EL TRIUNFO Nº 388","20504380077","2","",""
"renipress.eess_00012885","renipress.microred_36_00_00","5","00012885","POLICLINICO PNP WALTER ROSALES","150141","3","1","3","01-2226318","NAGY ESAU CABRERA CONTRERAS ","01/01/1977","CALLE CALLE LOS RUISEÑORES S/N - COMPLEJO  PNP ARAMBURU N?ERO S/N DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-77.0190228","-12.1157347"
"renipress.eess_00012923","renipress.microred_35_00_00","5","00012923","POSTA MEDICA PNP PUENTE PIEDRA","150125","2","1","3","01-4979150","NAGY ESAU CABRERA CONTRERAS ","01/02/1987","OTROS ALTURA KM 27.5 PANAMERICANA NORTE DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-77.07488297","-11.89620405"
"renipress.eess_00012953","renipress.microred_28_00_00","3","00012953","HOSPITAL MILITAR I DIVISION DEL EJERCITO PIURA","200104","4","1","3","073-343569","RAUL GUSTAVO SANTIVAÑEZ DEL AGUILA ","05/09/1954","AVENIDA AV CAYETANO HEREDIA Nº 100 CASTILLA DISTRITO CASTILLA PROVINCIA PIURA DEPARTAMENTO PIURA","20131369124","1","-80.62051333","-5.195895"
"renipress.eess_00012954","renipress.microred_1_00_00","5","00012954","PUESTO DE SALUD  PNP - BAGUA","010201","2","1","3","41471225","LUIS ALEXANDER JARA VARGAS ","01/07/1975","PASAJE PSJ  ALFONSO UGARTE 193 DISTRITO BAGUA PROVINCIA BAGUA DEPARTAMENTO AMAZONAS","20504380077","2","-78.53230619","-5.63918393"
"renipress.eess_00013008","renipress.microred_11_00_00","5","00013008","ARTURO PALOMINO","080108","99","0","2","084-270296","SONIA CRUZ AGRAMONTE CARREÑO ","01/01/1990","CALLE AGUA MARINA S/Nº, DIST. WANCHAQ, PROV. CUSCO, DPTO. CUSCO","20504380077","2","",""
"renipress.eess_00013089","renipress.microred_35_00_00","4","00013089","SANIDAD DE LA ESCUELA DE SUPERVIVENCIA EN EL MAR - SANIDAD ESMAR FAP","150102","2","1","3","01-5521524","ALEJANDRA DENISSE CARDENAS ROJAS ","08/01/1988","JIRÓN JR ABTAO S/N (INTERIOR CENTRO RECREACIONAL FAP) NÚMERO S/N DISTRITO ANCON PROVINCIA LIMA DEPARTAMENTO LIMA","20144364059","2","-77.1255055","-11.7099743"
"renipress.eess_00013199","renipress.microred_1_00_00","5","00013199","POLICLINICO JUMBILLA","010301","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","JUMBILLA","20504380077","2","",""
"renipress.eess_00013200","renipress.microred_1_00_00","5","00013200","POLICLINICO JUMBILLA","010301","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","JUMBILLA","20504380077","2","",""
"renipress.eess_00013201","renipress.microred_1_00_00","5","00013201","PUESTO DE SALUD JUMBILLA","010301","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","JUMBILLA","20504380077","2","",""
"renipress.eess_00013202","renipress.microred_1_00_00","5","00013202","PUESTO DE SALUDLEIMEBAMBA","010110","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","LEIMEBAMBA","20504380077","2","",""
"renipress.eess_00013204","renipress.microred_1_00_00","5","00013204","POLICLINICO LUYA","010509","99","0","1","SN","MARIA HUANCA PACOHUANACO ","01/06/2002","LUYA","20504380077","2","",""
"renipress.eess_00013208","renipress.microred_1_00_00","5","00013208","POLICLINICO PIPUS","010118","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","SAN FRANCISCO DE DAGUAS","20504380077","2","",""
"renipress.eess_00013209","renipress.microred_1_00_00","5","00013209","PUESTO DE SALUD PIPUS","010118","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","SAN FRANCISCO DE DAGUAS","20504380077","2","",""
"renipress.eess_00013210","renipress.microred_1_00_00","5","00013210","PUESTO DE SALUD MOLINOPAMPA","010114","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","MOLINOPAMPA","20504380077","2","",""
"renipress.eess_00013216","renipress.microred_1_00_00","5","00013216","POLICLINICO PEDRO RUIZ","010307","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","PEDRO RUIZ","20504380077","2","",""
"renipress.eess_00013217","renipress.microred_1_00_00","5","00013217","POLICLINICO PEDRO RUIZ","010307","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","PEDRO RUIZ","20504380077","2","",""
"renipress.eess_00013218","renipress.microred_1_00_00","5","00013218","POLICLINICO PEDRO RUIZ","010307","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","PEDRO RUIZ","20504380077","2","",""
"renipress.eess_00013219","renipress.microred_1_00_00","5","00013219","POLICLINICO PEDRO RUIZ","010307","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","PEDRO RUIZ","20504380077","2","",""
"renipress.eess_00013220","renipress.microred_1_00_00","5","00013220","POLICLINICO PEDRO RUIZ","010307","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","PEDRO RUIZ","20504380077","2","",""
"renipress.eess_00013221","renipress.microred_1_00_00","5","00013221","POLICLINICO PEDRO RUIZ","010307","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","PEDRO RUIZ","20504380077","2","",""
"renipress.eess_00013222","renipress.microred_1_00_00","5","00013222","PUESTO DE SALUD PEDRO RUIZ","010307","99","0","1","SN","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","PEDRO RUIZ","20504380077","2","",""
"renipress.eess_00013223","renipress.microred_1_00_00","5","00013223","PUESTO DE SALUD  POMACOCHAS","010306","99","0","1","830005","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","POMACOCHAS","20504380077","2","",""
"renipress.eess_00013224","renipress.microred_1_00_00","5","00013224","POLICLINICO RODRIGUEZ DE MENDOZA","010607","99","0","1","476272","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","RODRIGUEZ DE MENDOZA","20504380077","2","",""
"renipress.eess_00013225","renipress.microred_1_00_00","5","00013225","PUESTO DE SALUD RODRIGUEZ DE MENDOZA","010607","99","0","1","476272","WASHINGTON SEBASTIAN BARRERA SAAVEDRA ","01/06/2002","RODRIGUEZ DE MENDOZA","20504380077","2","",""
"renipress.eess_00013226","renipress.microred_1_00_00","5","00013226","POLICLINICO PNP CHACHAPOYAS","010101","3","0","1","SN","ANA MARYSOL BENEL PEREZ ","02/02/1991","JIRÓN JR.TRIUNFO  Nº 392-394 DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS","20504380077","2","-77.86468833","-6.22952833"
"renipress.eess_00013591","renipress.microred_36_00_00","5","00013591","HOSPITAL NACIONAL POLICIA NACIONAL DEL PERU GRAL PNP LUIS N. SAENZ.","150113","8","1","3","01-4630011 ","LUIS ALBERTO CASTILLO MIRANDA ","30/11/1942","AVENIDA BRASIL CUADRA 26 S/N S/N AVENIDA BRASIL CUADRA 26 S/N MIRAFLORES LIMA LIMA","20504380077","1","-77.0611078","-12.0839746"
"renipress.eess_00013600","renipress.microred_17_00_00","4","00013600","SANIDAD BASRA","120305","2","1","3","064-331696","MARCO JUNIOR VELASQUEZ CABOS ","01/01/2007","CARRETERA CARRETERA MARGINALS/N SAN RAMON NÚMERO S/N DISTRITO SAN RAMON PROVINCIA CHANCHAMAYO DEPARTAMENTO JUNIN","20144364059","2","-75.34902937","-11.12766525"
"renipress.eess_00013858","renipress.microred_24_00_00","6","00013858","ENFERMERIA MOVIL BAP CLAVERO M.G.P.","160108","99","1","3","996517127","PERCY JOSE GARCIA BARRERA ","29/03/2010","AVENIDA LA MATRINA S/N","20153408191","2","",""
"renipress.eess_00013859","renipress.microred_24_00_00","6","00013859","ENFERMERIA B.A.P. LORETO M.G.P","160108","99","1","3","251900","JORGE ALBERTO SINARAHUA CACHIQUE ","29/05/1935","AVENIDA LA MARINA S/N","20153408191","2","",""
"renipress.eess_00013866","renipress.microred_24_00_00","6","00013866","ENFERMERIA MOVIL BAP STIGLICH M.G.P.","160108","99","1","3","RPM *0021551","DAVID MARTIN FARIAS RUIZ ","07/11/1980","AVENIDA LA MARINA S/N","20153408191","2","",""
"renipress.eess_00013868","renipress.microred_24_00_00","6","00013868","ENFERMERIA DEL BATALLON DE INFANTERIA DE MARINA DE SELVA N°1","160108","1","1","3","065-251900 - 314","ROGGEL DUNKAR GUILLERMO VASQUEZ ","13/07/1998","RIBERA RIO AMAZONAS ISLA NANAY","20153408191","2","",""
"renipress.eess_00013869","renipress.microred_24_00_00","6","00013869","ENFERMERIA PUESTO CONTROL MOVIL-01","160301","99","1","3","065-000000","CARLOS JESUS SURCO ALCALA ","25/03/2012","DISTRITO NAUTA-RIO MARAÑON","20153408191","2","",""
"renipress.eess_00013881","renipress.microred_24_00_00","6","00013881","ESTACION NAVAL ESTRECHO","160801","2","1","3","065-251900","FRANCISCO ALBERTO PERONA FAJARDO ","10/11/2010","OTROS POBLADO DEL ESTRECHO RIO PUTUMAYO DISTRITO PUTUMAYO PROVINCIA PUTUMAYO DEPARTAMENTO LORETO","20153408191","2","-72.67019462","-2.44995598"
"renipress.eess_00013914","renipress.microred_35_00_00","3","00013914","CENTRO DE SALUD MILITAR RIMAC","150128","4","1","3","3823871","CESAR AUGUSTO MARTICORENA ZARATE ","31/03/1981","AVENIDA AV. ELESPURU S/N FUERTE RAFAEL HOYOS RUBIO - RIMAC NÚMERO S/N DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","1","-77.044228","-12.0282877"
"renipress.eess_00014006","renipress.microred_24_00_00","6","00014006","B.A.P. CORRIENTES","160108","99","1","3","065-251900","MANUEL HUMBERTO LENGUA ESPINO ","13/04/1976","AVENIDA LA MARINA S/N","20153408191","2","",""
"renipress.eess_00014007","renipress.microred_24_00_00","6","00014007","B.A.P. AMAZONAS","160108","99","1","3","065-251900","MANUEL HUMBERTO LENGUA ESPINO ","29/04/1935","AVENIDA LA MARINA S/N","20153408191","2","",""
"renipress.eess_00014008","renipress.microred_24_00_00","6","00014008","B.A.P. UCAYALI","160108","99","1","3","065-251900","MANUEL HUMBERTO LENGUA ESPINO ","29/04/1935","AVENIDA LA MARINA S/N","20153408191","2","",""
"renipress.eess_00014019","renipress.microred_24_00_00","6","00014019","B.A.P. PASTAZA","160108","99","1","3","065-251900","JORGE ALBERTO SINARAHUA CACHIQUE ","10/01/2001","AVENIDA AVENIDA LA MARINA S/N S/N AVENIDA LA MARINA S/N PUNCHANA MAYNAS LORETO","20153408191","4","",""
"renipress.eess_00014020","renipress.microred_24_00_00","6","00014020","B.A.P. MORONA - YAGUAS","160108","99","1","3","065-251900","JORGE ALBERTO SINARAHUA CACHIQUE ","17/05/1976","AVENIDA AVENIDA LA MARINA S/N S/N AVENIDA LA MARINA S/N PUNCHANA MAYNAS LORETO","20153408191","4","",""
"renipress.eess_00014033","renipress.microred_24_00_00","6","00014033","JEABF-401 SANTA ROSA","160401","99","1","3","065-251900","DANIEL NOLBERTO MAMANI ARRATIA ","03/01/1998","ORILLAS DEL RIO AMAZONAS","20153408191","2","-69.95579333","-4.22664667"
"renipress.eess_00014034","renipress.microred_24_00_00","6","00014034","JFMF-01 EL ESTRECHO","160801","99","1","3","065-251900","DANIEL NOLBERTO MAMANI ARRATIA ","03/01/1998","POBLADO DEL ESTRECHO","20153408191","2","",""
"renipress.eess_00014038","renipress.microred_34_00_00","6","00014038","SANIDAD DE LA ESTACION NAVAL DE PUCALLPA","250101","2","1","3","061-571963","CHRISTIAN FERNANDO HINOJOSA CASTRO ","11/03/1995","JIRÓN JIRON CAHUIDE S/N S/N JIRON CAHUIDE S/N CALLERIA CORONEL PORTILLO UCAYALI","20153408191","2","-74.52602924","-8.37500629"
"renipress.eess_00014081","renipress.microred_24_00_00","6","00014081","MARINA DE GUERRA DEL PERU","160201","99","0","1","065-352536","ADDINSON PEREZ OBREGON ","25/05/1980","MALECON PARANAPURA S/N - BARRIO AGUAMIRO","20153408191","2","",""
"renipress.eess_00014247","renipress.microred_8_00_00","6","00014247","SANIDAD JECEOES","070105","2","1","3","979799945","MARTIN ABEL PORTILLA HERRERA ","02/03/1980","OTROS ISLA SAN LORENZO DISTRITO LA PUNTA PROVINCIA CALLAO DEPARTAMENTO CALLAO","20153408191","2","-77.21102155","-12.08103923"
"renipress.eess_00014685","renipress.microred_35_00_00","6","00014685","POLICLINICO NAVAL DE ANCON","150102","3","1","3","2071600- 7926","DESIREE MORI PETROVICH ","14/11/2000","AVENIDA AV. PANAMERICANA NORTE S/N KM 47.5 S/N ANCON LIMA LIMA","20153408191","2","",""
"renipress.eess_00014718","renipress.microred_36_00_00","5","00014718","HOSPITAL GERIATRICO PNP SAN JOSE","150136","7","1","3","01-2632080","JULIO AMILCAR COSIO RONDON ","10/06/1999","JIRÓN JR RAMON CASTILLA 590 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","1","-77.08067194","-12.08667016"
"renipress.eess_00014745","renipress.microred_28_00_00","3","00014745","CENTRO MEDICO MILITAR DE LA PRIMERA BRIGADA DE CABALLERIA","200602","3","1","3","939693786","ALEXIS HANSEL CAUTI MEDINA ","01/01/2012","OTROS INTERIORES DEL CUARTEL 6 DE AGOSTO DISTRITO BELLAVISTA PROVINCIA SULLANA DEPARTAMENTO PIURA","20131369124","2","",""
"renipress.eess_00014786","renipress.microred_35_00_00","5","00014786","UNIDAD EJECUTORA 020:SANIDAD DE LA PNP","150135","2","0","1","987629278","ROBERT CARLOS MORENO ALVARADO ","01/07/1987","CALLE ELISEO HERRERA S/N - URB SAN GERMAN","20504380077","2","",""
"renipress.eess_00014889","renipress.microred_36_00_00","3","00014889","CENTRO DE SALUD MILITAR DEL CUARTEL GENERAL DEL EJERCITO-SAN BORJA","150130","3","1","3","3171700 FAX 2295","JULIA BEATRIZ ALEGRE VELARDE ","02/09/1987","AVENIDA AVENIDA BOULEVARD S/N S/N AVENIDA BOULEVARD S/N SAN BORJA LIMA LIMA","20131369124","2","-76.988811","-12.1004897"
"renipress.eess_00015236","renipress.microred_26_00_00","5","00015236","POSTA MEDICA PNP MOQUEGUA","180104","2","1","3","(053)462574","DELIA ANGELICA DELGADO ALEMAN ","01/01/1980","AVENIDA AV. ANDRES AVELINO CACERES S/N S/N AV. ANDRES AVELINO CACERES S/N SAMEGUA MARISCAL NIETO MOQUEGUA","20504380077","2","-70.9077682","-17.1866095"
"renipress.eess_00015322","renipress.microred_24_00_00","6","00015322","PUESTO DE SALUD SIMA-IQUITOS","160108","99","0","1","065-251986","CESAR ARMANDO PEREZ OCHOA ","23/02/2007","AVENIDA LA MARINA N° 1079","20203866497","2","",""
"renipress.eess_00015329","renipress.microred_24_00_00","6","00015329","PUESTO DE SALUD SIMA-IQUITOS","160108","2","1","3","065-251986","MARISA JANELLE GUARDIAN DE LA CRUZ ","23/02/2007","AVENIDA LA MARINA 1079 PUNCHANA MAYNAS LORETO","20203866497","2","-73.24153677","-3.73121596"
"renipress.eess_00015495","renipress.microred_36_00_00","4","00015495","SANIDAD DEL CUARTEL GENERAL DE LA FUERZA AEREA DEL PERU-FAP","150113","2","1","3","01-3154300 - 6041","ISABEL MARTINEZ TALLA ","08/01/1988","AVENIDA AV. DE LA PERUANIDAD S/N NÚMERO S/N DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA","20144364059","2","-77.0408456","-12.0660014"
"renipress.eess_00015708","renipress.microred_22_00_00","6","00015708","ENFERMERIA CAPITANIA SUPE PUERTO","150205","99","1","3","01-2364045","GERALDINE KATIUSKA ALEGRE PAUCAR ","01/01/2012","CALLE CALLAO NRO. 302","20153408191","2","",""
"renipress.eess_00015771","renipress.microred_14_00_00","5","00015771","POSTA MEDICA PNP TINGO MARIA","100601","99","1","3","062-284107","EDDY JAVIER FIGUEREDO MUÑOZ ","21/02/1974","AVENIDA UCAYALI NÚMERO 232 DISTRITO RUPA-RUPA PROVINCIA LEONCIO PRADO DEPARTAMENTO HUANUCO","20504380077","2","-76.00076669","-9.30150197"
"renipress.eess_00015840","renipress.microred_30_00_00","4","00015840","SANIDAD FAP TARAPOTO","220901","2","1","3","943283060","JUDITH PAOLA PRIETO DOMINGUEZ ","16/01/2017","AVENIDA AV. AVIACION S/N NÚMERO S/N DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN","20144364059","2","",""
